id_attivita,id_account_club,nome_club_sponsor,titolo,descrizione,stato,rapporto_completo,livello_attivita,causa,tipo_progetto,attivita_distintiva,finanziata_lcif,data_inizio,data_conclusione,persone_servite,persone_servite_limite,totale_volontari,totale_ore_servizio,totale_ore_servizio_capped,alberi_piantati,valuta_fondi_donati,totale_fondi_donati,fondi_donati_usd_capped,donazione_lcif,organizzazione_beneficiata,valuta_fondi_raccolti,totale_fondi_raccolti,fondi_raccolti_usd_capped,creato_da
SA-09227033,001Ns00000EDgRMIA1,FIESOLE,Medici in Piazza,"In interclub col Lions Club Pontassieve- Stibbert è stata organizzata la tradizionale giornata dei ""Medici in Piazza"" nel corso della quale medici dei due Clubs hanno prestato gratuitamente le loro prestazioni a chi ne avesse fatto richiesta. Questa prevenzione sanitaria gratuita ha praticamente coperto tutte le varie branche della medicina. La giornata si è svolta dalle ore 9,00 alle 13,00 presso gli ambulatori della Misericordia di Pontassieve.  Sul piazzale antistante la Misericordia era presente anche il mezzo mobile della ISPRO.
Il successo è stato veramente incredibile visto il numero delle persone che hanno chiesto almeno una prestazione.",Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-03-28,2026-03-28,500,500,7,50.00,50.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09227113,001Ns00000EDgRMIA1,FIESOLE,Assemblea dei soci,"Individuato il socio che l'anno prossimo assumerà la carica di Presidente, lo stesso ha indicato i nominativi dei soci che costituiranno la sua squadra e li ha presentati all'assemblea. E' stata anche definita la sede presso la quale si svolgeranno le elezioni.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-31,2026-03-31,,0,11,50.00,50.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09340060,001Ns00000EDgRMIA1,FIESOLE,Partenza campagna di finanziamento a favore L.C.I.F.  con vendita Uova Pasquali.,In occasione della Pasqua sono state acquistate uova pasquali messe in vendita dai LEO,Comunicato,True,Lions Club,Assistenza nei disastri,Risposta alle emergenze,False,False,2026-01-26,2026-02-15,,0,,,0.00,,,,0.00,1,,EUR,130.00,153.00,Enrico D'Argenio
SA-09340190,001Ns00000EDgRMIA1,FIESOLE,Visita Hospice Pediatrico Casa Marta,"La Presidente del Club e la nostra Cerimoniera, in rappresentanza di tutti i soci, hanno partecipato alla vista di Casa Marta Hospice Pediatrico a cui i Lions hanno dato un significativo contributo per la sua realizzazione.",Comunicato,True,Lions Club,Cancro infantile,Supporto al paziente e alla famiglia,False,False,2026-01-17,2026-01-17,0,0,2,3.00,3.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09341464,001Ns00000EDgRMIA1,FIESOLE,"Serata/Conferenza Interclub divulgativa e di conoscenza su ""L' Intelligenza Artificiale: opportunità e rischi , scenari e prospettive"".","Serata organizzata in interclub da 7 Lions Clubs su ""Intelligenza Artificiale: opportunità e rischi, scenari e prospettive"". I relatori erano il Dr. Massimiliano Aurelio Campanale, l'Avv. Maria Tamma ed il Prof. Massimiliano Nicolini. La serata aveva lo scopo di far comprendere cosa sia davvero l'Intelligenza Artificiale e come affrontarla con consapevolezza senza subirla. Scopo perfettamente raggiunto !",Comunicato,True,Lions Club,Altro servizio umanitario,Formazione e istruzione degli adulti,False,False,2025-11-26,2025-11-26,110,110,18,80.00,80.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09346912,001Ns00000EDgRMIA1,FIESOLE,Campagna LCIF Pasqua 2026,Vendita uova cioccolato per la Pasqua 2026 con ricavato a favore LCIF,Comunicato,True,Lions Club,Assistenza nei disastri,Risposta alle emergenze,False,False,2026-01-20,2026-01-31,,0,,,0.00,,,,0.00,1,,EUR,130.00,153.00,Enrico D'Argenio
SA-09362884,001Ns00000EDgRMIA1,FIESOLE,Tema Operativo Nazionale LEO,Abbiamo acquistato dai Leo per il loro service multidistrettuale tavolette di cioccolato,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-11-21,2025-12-24,,0,,,0.00,,EUR,135.00,156.37,1,Banco Alimentare,,,0.00,Enrico D'Argenio
SA-09362929,001Ns00000EDgRMIA1,FIESOLE,Raccolta tappi di sughero,"Abbiamo raccolto dei tappi di sughero e, anziché disperderli nell'ambiente, li abbiamo consegnati al LEO CLUB Firenze Scandicci in occasione della Riunione Distrettuale di Montecatini del 31 Marzo scorso che a sua volta li cede ad un Sugherificio del Triveneto.
Il ricavato sarà destinato al Banco Alimentare",Comunicato,True,Lions Club,Ambiente,Riciclaggio e gestione dei rifiuti,False,False,2025-11-10,2026-03-31,,0,,,0.00,,EUR,0.00,0.00,0,Banco Alimentare,,,0.00,Enrico D'Argenio
SA-09381714,001Ns00000EDgRMIA1,FIESOLE,"Serata denominata ""Cena al buio"" presso Associazione Italiana Ciechi","Alla presenza del Presidente della nostra 2° Circoscrizione, presso il Circolo Baragli dell'Associazione Italiana Ciechi, abbiamo organizzato, in interclub col L.C. Sesto Fiorentino, una serata al fine di raccogliere fondi da destinare al finanziamento delle attività della stessa associazione a favore dei non vedenti denominata, per l'atmosfera in cui si è svolta, ""Cena al Buio"".",Comunicato,True,Lions Club,Vista,Servizi di assistenza per non vedenti e ipovedenti,False,False,2026-04-10,2026-04-10,0,0,8,130.00,130.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09381847,001Ns00000EDgRMIA1,FIESOLE,Assemblea Elettorale per rinnovo carche sociali,"Si è tenuta l'annuale assemblea dei soci per il rinnovo delle cariche sociali per la prossima Annata Lionistica 2026/2027.
Al termine delle votazioni con l'elezione dei nuovi officers di club, la Presidente ha voluto ricordare i nostri prossimi impegni.
E' stata poi definita la data del ""Passaggio della Campana"".",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-14,2026-04-14,,0,13,40.00,40.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09458131,001Ns00000EDgRMIA1,FIESOLE,"Serata/Conferenza in Interclub sul tema ""Malattie trasmissibili sessualmente""","Conviviale in interclub con i Lions Clubs Firenze Ponte Vecchio, Firenze Scandicci, Sesto Fiorentino, Vaglia ed i Leo Clubs Firenze e Firenze Scandicci. Erano presenti il II° Vice Governatore Barbara Becherucci, la Presidente del Distretto Leo Francesca Oliva, il Vice Presidente del Distretto Leo Gabriele Memurali oltre ad altri Officers Distrettuali. La nostra socia Francesca Vichi, Medico Infettivologo, ha tenuto la sua relazione dal titolo ""Malattie Trasmissibili Sessualmente : Conoscerle per prevenirle e curarle"" seguita con grande attenzione da tutti i presenti.",Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2026-03-06,2026-03-06,53,53,11,300.00,300.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09462809,001Ns00000EDgRMIA1,FIESOLE,Volare senza limiti,Adesione ad una iniziativa da parte di vari Lions Club Fiorentini per consentire a giovani con handicap di provare l'emozione del volo accompagnati da esperti e da Lions.,Comunicato,True,Lions Club,Altro servizio umanitario,Iniziative per i disabili,False,False,2025-09-07,2025-09-07,0,0,30,10.00,10.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09475102,001Ns00000EDgRMIA1,FIESOLE,"Serata/Conferenza interclub dal titolo ""Occhio ai Tranelli""","La serata dal titolo ""Occhio ai Tranelli"" aveva lo scopo di richiamare l'attenzione sui vari tipi di truffe effettuate in vario modo, soprattutto al telefono e su Internet, aventi come bersaglio soprattutto anziani, ma anche adulti, allo scopo di sottrarre denaro ed altri oggetti di valore ai malcapitati che ci cascano.",Comunicato,True,Lions Club,Altro servizio umanitario,Formazione e istruzione degli adulti,False,False,2026-05-08,2026-05-08,56,56,12,250.00,250.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09491699,001Ns00000EDgRMIA1,FIESOLE,Raccolta occhiali usati,Anche quest'anno abbiamo proceduto alla raccolta di occhiali usati per il Centro Italiano Lions/Raccolta Occhiali Usati che da anni provvede al recupero di occhiali usati inviatigli dai vari Lions Clubs Italiani da destinare a chi ne ha bisogno e non può permetterseli in Italia e nel mondo. Quest'anno abbiamo raccolto in totale 107 paia di occhiali usati .,Comunicato,True,Lions Club,Vista,Raccolta e riciclaggio di occhiali,False,False,2026-01-01,2026-05-18,107,107,14,200.00,200.00,,,,0.00,0,,,,0.00,Enrico D'Argenio
SA-09538022,001Ns00000EDgRMIA1,FIESOLE,Inaugurazione Altalena donata al Comune di Fiesole,"Alla presenza di alcuni soci del Club e dell'Assessore alla Cultura del Comune di Fiesole, è stata effettuata ai ""Giardini del Tubo"" di Caldine, l'inaugurazione dell'altalena costituente oggetto del nostro service a favore del Comune di Fiesole. All'inaugurazione ha seguito una merenda offerta a tutti i presenti.",Comunicato,True,Lions Club,Giovani,Donazione,False,False,2026-05-23,2026-05-23,,0,,,0.00,,EUR,2150.00,2518.28,0,Comune di Fiesole,,,0.00,Enrico D'Argenio
SA-09543851,001Ns00000EDgRMIA1,FIESOLE,Lotteria Solidale Lions Distretto 108 La Toscana,"La lotteria aveva lo scopo di raccogliere fondi per finanziare i progetti di servizio del Distretto individuati per l'Annata in corso mediante vendita di appositi biglietti che concorrevano all'estrazione di ricchi premi. All'estrazione dei premi, avvenuta il 25 Maggio 2026, erano presenti Il Governatore, il I° Vice Governatore e tutte le principali Autorità Lionistiche del Distretto.",Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2025-12-15,2026-05-25,0,0,0,0.00,0.00,,EUR,210.00,242.89,0,"ISPRO, Rondinella Città della Pace e Lemons in the Room",EUR,210.00,242.89,Enrico D'Argenio
SA-08246618,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,Riunione di Consiglio per presentare le linee di programma per l'a.s. 2025-2026,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-16,2025-09-16,,0,9,18.00,18.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08246780,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Serata di Apertura,"Serata di Apertura dell'a.s.2025-2026 presso Villa Tolomei- Firenze
Presente anche il Presidente di Circoscrizione",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-23,2025-09-23,,0,32,64.00,64.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08246849,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,"Riunione di Consiglio . ODG: lettura e approvazione del verbale di settembre, comunicazioni della Presidente, varie ed eventuali",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-07,2025-10-07,,0,12,12.00,12.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08246896,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Conviviale con relatore,Incontro con il Professor Luigi Donati . Relatore su ' La collinetta del Cimitero degli inglesi e le altre- Relitti di tumuli etruschi a Firenze?,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-10-07,2025-10-07,,0,17,34.00,34.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08666670,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Concerto con esperienza Candle Light presso la Cattedrale dell'Immagine a Firenze,Abbiamo assistito ad un concerto con esperienza CandleLight,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-10-24,2025-10-24,,0,10,20.00,20.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08666743,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Prima Assemblea Ordinaria,"Riunione della prima Assemblea ordinaria per l'approvazione dei bilanci ed elezione di un membro del Comitato d'Onore in sostituzione di Alessandra Meucci, deceduta",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-11-18,2025-11-18,,0,15,15.00,15.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08666884,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting con relatore,"Incontro con l'avvocato Gregorio Burgio, figlio del nostro socio Manfredi. Argomento: Nuove forme d'Arte.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-11-18,2025-11-18,,0,20,40.00,40.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08666973,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting con relatore,Interclub sulla Intelligenza Artificiale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-11-26,2025-11-26,,0,11,33.00,33.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08676877,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting,"A Palazzo Vecchio per la firma del Protocollo d'Intesa tra i Lions della Toscana e Rondine cittadella della Pace.
Evento di valore simbolico e civile con l'obiettivo di rafforzare le progettualità comuni dei giovani e della cultura della Pace",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-09-20,2025-09-20,,0,3,10.00,10.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-08698171,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Serata degli Auguri Natalizi,"Serata dedicata ai soci per lo scambio degli auguri per le festività .L'occasione è stata un momento di realizzazione di 5 service a beneficio di Flò Concept, La Ronda della Carità e della solidarietà di Firenze, Leo TON (acquisto tavolette di cioccolato), Leo Lemmons in the room (Calendari), La Stanza accanto ( Lotteria 'Regalo Nascosto).",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-12-16,2025-12-16,,0,28,72.00,72.00,,EUR,1316.00,1522.11,0,"Flò Concept, La Ronda della Carità e della solidarietà di Firenze, Leo TON (acquisto tavolette di cioccolato), Leo Lemmons in the room (Calendari), La Stanza accanto ( Lotteria 'Regalo Nascosto).",EUR,1316.00,1522.11,Rosella Gigli Munao'
SA-09080048,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,Riunione di Consiglio per o.d.g.: lettura e approvazione del verbale di novembre- comunicazioni della Presidente- varie ed eventuali,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2025-12-02,2025-12-02,,0,8,16.00,16.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09314800,001Ns00000EDgRMIA1,FIRENZE BARGELLO,38ma Charter e visita del Governatore,Visita Istituzionale del Governatore con la consegna del MJF a Roberta Nannucci e nostra 38ma Charter,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-02-24,2026-02-24,,0,34,100.00,100.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09314776,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,Riunione del Consiglio Direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-02-10,2026-02-10,,0,18,18.00,18.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09314788,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting con relatore,Relatore : Avv Alessandro Becattini-  sul tema : La riforma costituzionale- contenuti ed effetti,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-02-10,2026-02-10,,0,24,48.00,48.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09314821,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,Riunione del Consiglio Direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-03-18,2026-03-18,,0,20,20.00,20.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09314829,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting con relatore,"Relatore, Paolo Nardini. Esperto in melanoma per ISPRO",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-03-18,2026-03-18,,0,20,40.00,40.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09316767,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Riunione di Consiglio Direttivo,Riunione del Consiglio Direttivo e conviviale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-01-13,2026-01-13,,0,17,51.00,51.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09316785,001Ns00000EDgRMIA1,FIRENZE BARGELLO,meeting con relatore,Relatore: Jennifer Rabaglietti- tema: Wild Spirit Foundation-,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-01-13,2026-01-13,,0,17,24.00,24.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09316807,001Ns00000EDgRMIA1,FIRENZE BARGELLO,Visita alla mostra Beato Angelico a Palazzo Strozzi,Visita Guidata alla mostra su Beato Angelico a Palazzo Strozzi,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,True,False,2026-01-21,2026-01-21,,0,15,30.00,30.00,,,,0.00,0,,,,0.00,Rosella Gigli Munao'
SA-09346105,001Ns00000EDgRMIA1,FIRENZE BRUNELLESCHI,Contribto per lo sviluppo della lirica,In occasione della cena degli auguri è stata invitata la Cantante Lirica Cosetta Gigli che oltre ad essere una nota cantante a livello internazionale ha la passione della musica e della lirica in particolare pertanto si impegna per la diffusione della lirica e la formazione di giovani cantanti,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-12-15,2025-12-15,,0,,,0.00,,USD,500.00,500.00,0,Associazione Culturale Compagnia Lirica Livornese,,,0.00,Donatella Casini
SA-09346153,001Ns00000EDgRMIA1,FIRENZE BRUNELLESCHI,sviluppo della formazione e crescita professionale periti e consulenti in materia forense,Sostegno alla formazione tecnica peritale di giovani professionisti,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-03-16,2026-03-16,,0,,,0.00,,USD,600.00,600.00,0,"scuola di formazione ""Intendere e Volere"" di Firenze",,,0.00,Donatella Casini
SA-09346181,001Ns00000EDgRMIA1,FIRENZE BRUNELLESCHI,"Adesione al Service ""Uova di Pasqua"" LCIF",Partecipazione alla campagna raccolta fondi per iniziative LCIF,Comunicato,True,Lions Club,Altro servizio umanitario,Altro,False,False,2026-01-20,2026-02-25,,0,,,0.00,,USD,390.00,390.00,0,,USD,390.00,390.00,Donatella Casini
SA-09346477,001Ns00000EDgRMIA1,FIRENZE BRUNELLESCHI,Scatta alle Cascine,"Adesione e sostegno al Service Scatta alle Cascine iniziativa dei lions e leo Toscana per sostenere le seguenti attività: Banco Alimentare, MaratonAbili Onlus e LCIF",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-01-15,2026-01-15,,0,,,0.00,,USD,300.00,300.00,0,"Associazione Banco Alimentare della Toscana ONLUS, Associazione MaratonAbili ONLUS la Lions Club International Foundation.",USD,300.00,300.00,Donatella Casini
